Image Name,Z-level,Pouch Height,Clone Genotype,Clone ID,Clone Area,Border Area,Center Area,Caspase Coverage,Caspase Border,Caspase Center,Clone Fluorescence IntDen,Center Fluorescence IntDen,Border Fluorescence IntDen
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,22,17,1,6,74.503,142.604,0.000,0.000,0.000,0.000,2172.387,0.000,6361.388
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,12,17,1,7,142.604,9.968,0.000,0.000,0.000,0.000,6361.388,0.000,371.426
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,13,17,1,7,9.968,26.993,0.000,0.000,0.000,0.000,371.426,0.000,1104.528
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,14,17,1,7,26.993,47.365,0.000,0.000,0.000,0.000,1104.528,0.000,2286.179
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,15,17,1,7,47.365,62.499,0.000,0.000,0.000,0.000,2286.179,0.000,2912.256
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,16,17,1,7,62.499,79.669,0.000,0.000,0.000,0.000,2912.256,0.000,3102.880
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,17,17,1,7,79.669,93.129,0.000,0.000,0.000,0.000,3102.880,0.000,3678.972
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,18,17,1,7,93.129,89.200,0.000,0.000,0.000,0.000,3678.972,0.000,3834.527
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,19,17,1,7,89.200,90.874,0.000,0.000,0.000,0.000,3834.527,0.000,3317.878
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,20,17,1,7,90.874,76.613,0.000,0.000,0.000,0.000,3317.878,0.000,3150.972
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,21,17,1,7,76.613,75.013,0.000,0.000,0.000,0.000,3150.972,0.000,2771.907
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,22,17,1,7,75.013,72.248,0.000,0.000,0.000,0.000,2771.907,0.000,2584.266
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,14,17,1,8,72.248,17.316,0.000,0.000,0.000,0.000,2584.266,0.000,612.762
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,15,17,1,8,17.316,62.135,0.000,0.000,0.000,0.000,612.762,0.000,2189.921
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,15,17,1,8,62.135,14.406,0.000,0.000,0.000,0.000,2189.921,0.000,437.781
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,16,17,1,8,14.406,123.978,0.000,123.978,0.218,0.000,437.781,0.000,5337.474
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,16,17,1,8,0.218,95.676,0.000,95.676,3.711,0.000,4.438,0.000,4304.685
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,17,17,1,8,3.711,147.406,0.000,147.406,5.821,0.000,165.014,0.000,7144.911
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,17,17,1,8,5.821,240.172,0.000,240.172,45.182,0.000,217.326,0.000,11202.948
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,18,17,1,8,45.182,345.524,0.000,345.524,85.854,0.000,3128.927,0.000,19417.027
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,18,17,1,8,85.854,162.540,0.000,162.540,27.211,0.000,7106.495,0.000,8773.874
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,19,17,1,8,27.211,429.050,0.000,429.050,94.075,0.000,1579.124,0.000,28602.707
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,19,17,1,8,94.075,255.669,0.000,255.669,51.367,0.000,8978.540,0.000,13380.501
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,20,17,1,8,51.367,973.856,959.014,14.842,220.164,217.544,2922.515,58338.682,59451.432
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,21,17,1,8,2.619,1198.967,883.201,315.767,212.306,105.280,194.116,57922.074,82370.631
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,22,17,1,8,107.026,1339.898,926.346,413.552,189.897,77.632,8335.948,60079.036,96795.563
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,21,17,1,9,112.264,0.291,0.000,0.000,0.000,0.000,11304.809,0.000,3.347
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,22,17,1,9,0.291,3.565,0.000,0.000,0.000,0.000,3.347,0.000,78.069
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,21,17,1,10,3.565,8.222,0.000,0.000,0.000,0.000,78.069,0.000,288.337
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,22,17,1,10,8.222,24.155,0.000,24.155,0.000,0.000,288.337,0.000,891.058
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,21,17,1,11,0.000,23.937,0.000,23.937,4.511,0.000,NaN,0.000,863.774
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,10,12,1,1,36.524,840.419,816.046,0.000,0.000,0.000,258.143,71110.932,72555.310
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,11,12,1,1,24.374,848.859,812.190,36.670,5.675,0.000,1444.378,69622.391,72105.088
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,12,12,1,1,5.675,869.450,827.760,41.690,6.257,0.000,359.348,69473.748,72047.973
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,13,12,1,1,6.257,857.372,823.249,34.123,2.037,0.000,475.178,69205.637,71162.808
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,14,12,1,1,2.037,852.643,816.482,0.000,0.000,0.000,67.955,66813.887,68788.447
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,15,12,1,1,36.160,828.342,792.982,0.000,0.000,0.000,1974.560,64540.586,66610.239
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,16,12,1,1,35.360,818.883,785.197,0.000,0.000,0.000,2069.654,62711.686,65200.494
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,17,12,1,1,33.687,780.831,779.667,0.000,0.000,0.000,2488.808,62648.969,62798.995
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,18,12,1,1,1.164,766.644,766.207,0.000,0.000,0.000,150.026,59853.998,59904.346
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,19,12,1,1,0.437,748.745,748.381,0.000,0.000,0.000,50.348,58429.119,58455.676
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,20,12,1,1,0.364,727.646,727.500,0.000,0.000,0.000,26.556,55598.715,55604.536
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,21,12,1,1,0.146,696.433,0.000,0.000,0.000,0.000,5.821,0.000,50942.031
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,22,12,1,1,696.433,667.039,0.000,0.000,0.000,0.000,50942.031,0.000,47323.229
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,10,12,1,2,667.039,540.223,0.000,540.223,4.729,0.000,47323.229,0.000,44492.098
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,11,12,1,2,4.729,559.212,0.000,559.212,8.149,0.000,488.638,0.000,45020.461
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,12,12,1,2,8.149,586.860,0.000,586.860,12.296,0.000,785.197,0.000,45205.192
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,13,12,1,2,12.296,600.466,0.000,600.466,15.206,0.000,1061.311,0.000,45587.459
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,14,12,1,2,15.206,609.415,0.000,609.415,16.152,0.000,1310.577,0.000,45760.621
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,15,12,1,2,16.152,607.814,0.000,607.814,17.753,0.000,1524.556,0.000,46339.623
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,16,12,1,2,17.753,614.945,0.000,614.945,15.861,0.000,1516.480,0.000,46567.790
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,17,12,1,2,15.861,625.276,0.000,625.276,13.824,0.000,1219.630,0.000,47496.974
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,18,12,1,2,13.824,642.520,0.000,642.520,9.968,0.000,1237.456,0.000,47586.611
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,19,12,1,2,9.968,655.980,0.000,655.980,1.019,0.000,1019.839,0.000,47962.111
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,20,12,1,2,1.019,658.017,0.000,0.000,0.000,0.000,135.474,0.000,48586.514
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,21,12,1,2,658.017,666.238,0.000,666.238,1.528,0.000,48586.514,0.000,48953.283
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,22,12,1,2,1.528,683.555,680.062,3.492,1.601,0.000,147.625,48984.278,49422.932
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,10,12,1,3,1.601,59.152,0.000,0.000,0.000,0.000,119.613,0.000,2665.318
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,11,12,1,3,59.152,63.444,0.000,0.000,0.000,0.000,2665.318,0.000,2847.938
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,12,12,1,3,63.444,67.009,0.000,0.000,0.000,0.000,2847.938,0.000,2870.639
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,13,12,1,3,67.009,62.062,0.000,0.000,0.000,0.000,2870.639,0.000,2669.392
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,14,12,1,3,62.062,55.223,0.000,0.000,0.000,0.000,2669.392,0.000,2416.342
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,15,12,1,3,55.223,50.566,0.000,0.000,0.000,0.000,2416.342,0.000,2110.907
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,16,12,1,3,50.566,45.110,0.000,0.000,0.000,0.000,2110.907,0.000,2012.248
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,17,12,1,3,45.110,44.091,0.000,0.000,0.000,0.000,2012.248,0.000,2058.449
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,18,12,1,3,44.091,44.236,0.000,0.000,0.000,0.000,2058.449,0.000,2342.348
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,19,12,1,3,44.236,46.710,0.000,0.000,0.000,0.000,2342.348,0.000,2521.185
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,20,12,1,3,46.710,54.350,0.000,54.350,0.073,0.000,2521.185,0.000,2834.988
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,21,12,1,3,0.073,54.422,0.000,0.000,0.000,0.000,6.257,0.000,2658.333
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,22,12,1,3,54.422,54.350,0.000,54.350,0.146,0.000,2658.333,0.000,2332.016
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,10,12,1,4,0.146,29.612,0.000,0.000,0.000,0.000,5.530,0.000,1150.293
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,11,12,1,4,29.612,29.030,0.000,0.000,0.000,0.000,1150.293,0.000,1103.801
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,12,12,1,4,29.030,30.122,0.000,0.000,0.000,0.000,1103.801,0.000,1176.704
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,13,12,1,4,30.122,29.903,0.000,0.000,0.000,0.000,1176.704,0.000,1054.981
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,14,12,1,4,29.903,44.600,0.000,0.000,0.000,0.000,1054.981,0.000,1494.871
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,15,12,1,4,44.600,45.401,0.000,0.000,0.000,0.000,1494.871,0.000,1615.867
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,16,12,1,4,45.401,24.010,0.000,0.000,0.000,0.000,1615.867,0.000,817.064
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,16,12,1,4,24.010,19.644,0.000,0.000,0.000,0.000,817.064,0.000,903.209
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,17,12,1,4,19.644,25.756,0.000,0.000,0.000,0.000,903.209,0.000,895.060
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,17,12,1,4,25.756,18.699,0.000,0.000,0.000,0.000,895.060,0.000,851.624
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,18,12,1,4,18.699,24.374,0.000,0.000,0.000,0.000,851.624,0.000,838.091
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,18,12,1,4,24.374,16.734,0.000,0.000,0.000,0.000,838.091,0.000,794.146
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,19,12,1,4,16.734,22.482,0.000,0.000,0.000,0.000,794.146,0.000,769.918
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,19,12,1,4,22.482,17.025,0.000,0.000,0.000,0.000,769.918,0.000,752.019
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,20,12,1,4,17.025,20.227,0.000,0.000,0.000,0.000,752.019,0.000,738.632
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,20,12,1,4,20.227,17.462,0.000,0.000,0.000,0.000,738.632,0.000,738.195
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,21,12,1,4,17.462,15.716,0.000,0.000,0.000,0.000,738.195,0.000,560.377
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,21,12,1,4,15.716,17.098,0.000,0.000,0.000,0.000,560.377,0.000,570.053
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,22,12,1,4,17.098,22.264,0.000,0.000,0.000,0.000,570.053,0.000,683.482
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,22,12,1,4,22.264,16.370,0.000,0.000,0.000,0.000,683.482,0.000,551.282
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,10,12,1,5,16.370,235.952,0.000,0.000,0.000,0.000,551.282,0.000,16630.205
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,10,12,1,5,235.952,990.372,803.459,186.913,21.463,0.000,16630.205,77121.848,100124.791
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,11,12,1,5,21.463,246.502,0.000,0.000,0.000,0.000,1597.895,0.000,17389.864
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,11,12,1,5,246.502,972.910,790.071,182.839,18.917,0.000,17389.864,76821.142,99332.391
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_004,12,12,1,5,18.917,258.288,0.000,0.000,0.000,0.000,2098.175,0.000,18606.075
